,size,db,task,method,trial,fold,score,scorer,selection,n,p,type,imputation_WCT,tuning_WCT,imputation_PT,tuning_PT
44,2500,MIMIC,septic_pvals,MIA+Bagging100,3,4,0.9255557877555641,roc_auc_score,ANOVA,30836,100,Classification,0.0,7716.645449,0.0,608969.809788
45,2500,MIMIC,septic_pvals,MIA+Bagging100,4,0,0.9184257453702094,roc_auc_score,ANOVA,30836,100,Classification,0.0,7699.782605,0.0,607553.442242
46,2500,MIMIC,septic_pvals,MIA+Bagging100,4,1,0.9210590042375787,roc_auc_score,ANOVA,30836,100,Classification,0.0,7669.789366,0.0,604907.547524
47,2500,MIMIC,septic_pvals,MIA+Bagging100,4,2,0.9186734449600259,roc_auc_score,ANOVA,30836,100,Classification,0.0,7572.646192,0.0,597617.394999
48,2500,MIMIC,septic_pvals,MIA+Bagging100,4,3,0.9224551497963206,roc_auc_score,ANOVA,30836,100,Classification,0.0,7600.669957,0.0,599887.627821
49,2500,MIMIC,septic_pvals,MIA+Bagging100,4,4,0.9233043623752102,roc_auc_score,ANOVA,30836,100,Classification,0.0,7844.376916,0.0,619155.966245
50,2500,NHIS,income_pvals,MIA+Bagging100,0,0,0.5599148176046378,r2_score,ANOVA,20987,97,Regression,0.0,10258.946878,0.0,813949.688382
51,2500,NHIS,income_pvals,MIA+Bagging100,0,1,0.556976353686955,r2_score,ANOVA,20987,97,Regression,0.0,10242.696046,0.0,812506.86208
52,2500,NHIS,income_pvals,MIA+Bagging100,0,2,0.5592070050620486,r2_score,ANOVA,20987,97,Regression,0.0,10225.649225,0.0,811382.072703
53,2500,NHIS,income_pvals,MIA+Bagging100,0,3,0.5610240769826254,r2_score,ANOVA,20987,97,Regression,0.0,10124.909369,0.0,803310.298518
54,2500,NHIS,income_pvals,MIA+Bagging100,0,4,0.5599901236678809,r2_score,ANOVA,20987,97,Regression,0.0,10056.938094,0.0,797799.339331
55,2500,NHIS,income_pvals,MIA+Bagging100,1,0,0.555863866916195,r2_score,ANOVA,20987,95,Regression,0.0,10339.961699,0.0,819249.904875
56,2500,NHIS,income_pvals,MIA+Bagging100,1,1,0.5561747788971318,r2_score,ANOVA,20987,95,Regression,0.0,10353.266477,0.0,820374.307585
57,2500,NHIS,income_pvals,MIA+Bagging100,1,2,0.5620820213308327,r2_score,ANOVA,20987,95,Regression,0.0,10349.536004,0.0,820066.967798
58,2500,NHIS,income_pvals,MIA+Bagging100,1,3,0.560639072865311,r2_score,ANOVA,20987,95,Regression,0.0,10481.443547,0.0,830547.724965
59,2500,NHIS,income_pvals,MIA+Bagging100,1,4,0.5665392527281351,r2_score,ANOVA,20987,95,Regression,0.0,10479.174498,0.0,830437.751141
60,2500,NHIS,income_pvals,MIA+Bagging100,3,0,0.5559936472775489,r2_score,ANOVA,20987,99,Regression,0.0,10284.195758,0.0,814478.314752
61,2500,NHIS,income_pvals,MIA+Bagging100,3,1,0.5641131776060747,r2_score,ANOVA,20987,99,Regression,0.0,10355.681563,0.0,820139.947901
62,2500,NHIS,income_pvals,MIA+Bagging100,3,2,0.5638686175041179,r2_score,ANOVA,20987,99,Regression,0.0,10287.44837,0.0,814913.868003
63,2500,NHIS,income_pvals,MIA+Bagging100,3,3,0.5587729871935392,r2_score,ANOVA,20987,99,Regression,0.0,10215.791459,0.0,809247.626628
64,2500,NHIS,income_pvals,MIA+Bagging100,3,4,0.5613454269830616,r2_score,ANOVA,20987,99,Regression,0.0,10401.732779,0.0,824006.070887
65,2500,TB,death_pvals,MIA+Bagging100,0,0,0.9584345060029936,roc_auc_score,ANOVA,12341,99,Classification,0.0,7804.290322,0.0,614354.602512
66,2500,TB,death_pvals,MIA+Bagging100,0,1,0.9650494828562587,roc_auc_score,ANOVA,12341,99,Classification,0.0,7683.190451,0.0,604607.496276
67,2500,TB,death_pvals,MIA+Bagging100,0,2,0.9739783963807305,roc_auc_score,ANOVA,12341,99,Classification,0.0,7848.106237,0.0,617727.850975
68,2500,TB,death_pvals,MIA+Bagging100,0,3,0.9729521086791308,roc_auc_score,ANOVA,12341,99,Classification,0.0,7911.972644,0.0,622626.087825
69,2500,TB,death_pvals,MIA+Bagging100,0,4,0.9719772932530266,roc_auc_score,ANOVA,12341,99,Classification,0.0,7925.73221,0.0,623743.487002
70,2500,TB,death_pvals,MIA+Bagging100,1,0,0.9708009043963007,roc_auc_score,ANOVA,12341,95,Classification,0.0,7637.344799,0.0,602452.250136
71,2500,TB,death_pvals,MIA+Bagging100,1,1,0.9743154397879638,roc_auc_score,ANOVA,12341,95,Classification,0.0,7617.334884,0.0,600660.156893
72,2500,TB,death_pvals,MIA+Bagging100,1,2,0.9738486104590821,roc_auc_score,ANOVA,12341,95,Classification,0.0,7564.636622,0.0,596445.521483
73,2500,TB,death_pvals,MIA+Bagging100,1,3,0.968125924974685,roc_auc_score,ANOVA,12341,95,Classification,0.0,7879.163563,0.0,621420.442994
74,2500,TB,death_pvals,MIA+Bagging100,1,4,0.9692910509817626,roc_auc_score,ANOVA,12341,95,Classification,0.0,7825.998748,0.0,617243.214052
75,2500,TB,death_pvals,MIA+Bagging100,2,0,0.9719595116918195,roc_auc_score,ANOVA,12341,100,Classification,0.0,7737.409913,0.0,609574.932586
76,2500,TB,death_pvals,MIA+Bagging100,2,1,0.9740731158096453,roc_auc_score,ANOVA,12341,100,Classification,0.0,7740.220757,0.0,609761.74993
77,2500,TB,death_pvals,MIA+Bagging100,2,2,0.9707770250727552,roc_auc_score,ANOVA,12341,100,Classification,0.0,7768.9139,0.0,611930.221709
78,2500,TB,death_pvals,MIA+Bagging100,2,3,0.9697747038524683,roc_auc_score,ANOVA,12341,100,Classification,0.0,7717.909793,0.0,608003.654463
79,2500,TB,death_pvals,MIA+Bagging100,2,4,0.9733829550701362,roc_auc_score,ANOVA,12341,100,Classification,0.0,7931.62814,0.0,625098.296017
80,2500,TB,death_pvals,MIA+Bagging100,3,0,0.9707098542566203,roc_auc_score,ANOVA,12341,100,Classification,0.0,7455.1558,0.0,587353.831554
81,2500,TB,death_pvals,MIA+Bagging100,3,1,0.9733166250186838,roc_auc_score,ANOVA,12341,100,Classification,0.0,7526.225389,0.0,592978.065042
82,2500,TB,death_pvals,MIA+Bagging100,3,2,0.9721994976979578,roc_auc_score,ANOVA,12341,100,Classification,0.0,7782.183216,0.0,613081.914885
83,2500,TB,death_pvals,MIA+Bagging100,3,3,0.9709616368394127,roc_auc_score,ANOVA,12341,100,Classification,0.0,7727.003691,0.0,608679.374148
84,2500,TB,death_pvals,MIA+Bagging100,3,4,0.9726714847804164,roc_auc_score,ANOVA,12341,100,Classification,0.0,7819.682055,0.0,616248.720469
85,2500,TB,death_pvals,MIA+Bagging100,4,0,0.9701812371450886,roc_auc_score,ANOVA,12341,97,Classification,0.0,7882.896634,0.0,621117.649188
86,2500,TB,death_pvals,MIA+Bagging100,4,1,0.9705873312940908,roc_auc_score,ANOVA,12341,97,Classification,0.0,7684.812324,0.0,605249.838623
87,2500,TB,death_pvals,MIA+Bagging100,4,2,0.972667274369333,roc_auc_score,ANOVA,12341,97,Classification,0.0,7824.8329,0.0,616542.591474
88,2500,TB,death_pvals,MIA+Bagging100,4,3,0.9721143421337943,roc_auc_score,ANOVA,12341,97,Classification,0.0,7820.367557,0.0,616160.877851
89,2500,TB,death_pvals,MIA+Bagging100,4,4,0.9705982783629079,roc_auc_score,ANOVA,12341,97,Classification,0.0,7613.039248,0.0,599766.264201
90,2500,TB,hemo,MIA+Bagging100,0,0,0.8436583294784621,roc_auc_score,manual,19569,12,Classification,0.0,7301.081461,0.0,582467.590058
91,2500,TB,hemo,MIA+Bagging100,0,1,0.8463863281479662,roc_auc_score,manual,19569,12,Classification,0.0,7312.227385,0.0,583395.236813
92,2500,TB,hemo,MIA+Bagging100,0,2,0.8417419230529318,roc_auc_score,manual,19569,12,Classification,0.0,7412.115565,0.0,591344.547083
93,2500,TB,hemo,MIA+Bagging100,0,3,0.8502060852095911,roc_auc_score,manual,19569,12,Classification,0.0,7091.959812,0.0,565831.143186
94,2500,TB,hemo,MIA+Bagging100,0,4,0.8499327456180119,roc_auc_score,manual,19569,12,Classification,0.0,7417.243262,0.0,591761.056759
95,2500,TB,hemo_pvals,MIA+Bagging100,0,0,0.9609207309335854,roc_auc_score,ANOVA,13047,82,Classification,0.0,7542.726568,0.0,594806.740905
96,2500,TB,hemo_pvals,MIA+Bagging100,0,1,0.9605232998707846,roc_auc_score,ANOVA,13047,82,Classification,0.0,7633.077754,0.0,602046.061701
97,2500,TB,hemo_pvals,MIA+Bagging100,0,2,0.9627492712646841,roc_auc_score,ANOVA,13047,82,Classification,0.0,7430.106023,0.0,586067.194922
98,2500,TB,hemo_pvals,MIA+Bagging100,0,3,0.9623569784337239,roc_auc_score,ANOVA,13047,82,Classification,0.0,7636.017843,0.0,602231.685748
99,2500,TB,hemo_pvals,MIA+Bagging100,0,4,0.9532044471173179,roc_auc_score,ANOVA,13047,82,Classification,0.0,7734.094072,0.0,610280.591978
100,2500,TB,hemo_pvals,MIA+Bagging100,1,0,0.9612814896559744,roc_auc_score,ANOVA,13047,89,Classification,0.0,7790.496084,0.0,613628.025293
101,2500,TB,hemo_pvals,MIA+Bagging100,1,1,0.9623163953617084,roc_auc_score,ANOVA,13047,89,Classification,0.0,7771.585515,0.0,612069.633247
102,2500,TB,hemo_pvals,MIA+Bagging100,1,2,0.9601799456831036,roc_auc_score,ANOVA,13047,89,Classification,0.0,7667.852589,0.0,603776.471258
103,2500,TB,hemo_pvals,MIA+Bagging100,1,3,0.959964713024986,roc_auc_score,ANOVA,13047,89,Classification,0.0,7681.52394,0.0,605038.25792
104,2500,TB,hemo_pvals,MIA+Bagging100,1,4,0.9579111139436102,roc_auc_score,ANOVA,13047,89,Classification,0.0,7711.53628,0.0,607272.758193
105,2500,TB,hemo_pvals,MIA+Bagging100,2,0,0.9555634567371175,roc_auc_score,ANOVA,13047,91,Classification,0.0,7771.38273,0.0,611115.302424
106,2500,TB,hemo_pvals,MIA+Bagging100,2,1,0.9524324644642497,roc_auc_score,ANOVA,13047,91,Classification,0.0,7912.308552,0.0,622224.636677
107,2500,TB,hemo_pvals,MIA+Bagging100,2,2,0.9578270334454779,roc_auc_score,ANOVA,13047,91,Classification,0.0,7688.176087,0.0,604510.163613
108,2500,TB,hemo_pvals,MIA+Bagging100,2,3,0.9611858928130184,roc_auc_score,ANOVA,13047,91,Classification,0.0,7668.604561,0.0,602983.283213
109,2500,TB,hemo_pvals,MIA+Bagging100,2,4,0.9589446779392674,roc_auc_score,ANOVA,13047,91,Classification,0.0,7634.582589,0.0,600177.804986
110,2500,TB,hemo_pvals,MIA+Bagging100,3,0,0.9594073442973408,roc_auc_score,ANOVA,13047,91,Classification,0.0,7604.016143,0.0,598593.171142
111,2500,TB,hemo_pvals,MIA+Bagging100,3,1,0.9567908978388405,roc_auc_score,ANOVA,13047,91,Classification,0.0,7742.794165,0.0,609536.056542
112,2500,TB,hemo_pvals,MIA+Bagging100,3,2,0.9558504708843323,roc_auc_score,ANOVA,13047,91,Classification,0.0,7604.094537,0.0,598696.400662
113,2500,TB,hemo_pvals,MIA+Bagging100,3,3,0.9608101021824033,roc_auc_score,ANOVA,13047,91,Classification,0.0,7580.784318,0.0,596968.192465
114,2500,TB,hemo_pvals,MIA+Bagging100,3,4,0.958639550706019,roc_auc_score,ANOVA,13047,91,Classification,0.0,7604.431176,0.0,598704.614655
115,2500,TB,hemo_pvals,MIA+Bagging100,4,0,0.9591879746998204,roc_auc_score,ANOVA,13047,93,Classification,0.0,7167.13299,0.0,553262.119706
116,2500,TB,hemo_pvals,MIA+Bagging100,4,1,0.9593982877543239,roc_auc_score,ANOVA,13047,93,Classification,0.0,7423.158318,0.0,573749.998142
117,2500,TB,hemo_pvals,MIA+Bagging100,4,2,0.9557914356409627,roc_auc_score,ANOVA,13047,93,Classification,0.0,7335.000494,0.0,566686.5904
118,2500,TB,hemo_pvals,MIA+Bagging100,4,3,0.9601553476650332,roc_auc_score,ANOVA,13047,93,Classification,0.0,7444.09508,0.0,575385.602786
119,2500,TB,hemo_pvals,MIA+Bagging100,4,4,0.9613940814932339,roc_auc_score,ANOVA,13047,93,Classification,0.0,7270.546109,0.0,561786.730864
120,2500,TB,platelet_pvals,MIA+Bagging100,0,0,0.20137009603519318,r2_score,ANOVA,12696,97,Regression,0.0,9752.105235,0.0,771414.458906
121,2500,TB,platelet_pvals,MIA+Bagging100,0,1,0.2005564838741627,r2_score,ANOVA,12696,97,Regression,0.0,9985.912546,0.0,789812.268641
122,2500,TB,platelet_pvals,MIA+Bagging100,0,2,0.21504831494791932,r2_score,ANOVA,12696,97,Regression,0.0,9768.782315,0.0,772849.062275
123,2500,TB,platelet_pvals,MIA+Bagging100,0,3,0.20723385384900872,r2_score,ANOVA,12696,97,Regression,0.0,9873.507454,0.0,781110.582448
124,2500,TB,platelet_pvals,MIA+Bagging100,0,4,0.194320580919769,r2_score,ANOVA,12696,97,Regression,0.0,9889.78852,0.0,782185.643
125,2500,TB,platelet_pvals,MIA+Bagging100,1,0,0.19727235490188677,r2_score,ANOVA,12696,98,Regression,0.0,9791.86249,0.0,774694.200826
126,2500,TB,platelet_pvals,MIA+Bagging100,1,1,0.20172219720652151,r2_score,ANOVA,12696,98,Regression,0.0,10007.728664,0.0,792134.742005
127,2500,TB,platelet_pvals,MIA+Bagging100,1,2,0.2003189977317369,r2_score,ANOVA,12696,98,Regression,0.0,9967.437606,0.0,788959.129305
128,2500,TB,platelet_pvals,MIA+Bagging100,1,3,0.19321951298439632,r2_score,ANOVA,12696,98,Regression,0.0,9791.271576,0.0,774864.293305
129,2500,TB,platelet_pvals,MIA+Bagging100,1,4,0.2000862175597492,r2_score,ANOVA,12696,98,Regression,0.0,9772.908425,0.0,773285.576245
130,2500,TB,platelet_pvals,MIA+Bagging100,2,0,0.19686971999699143,r2_score,ANOVA,12696,96,Regression,0.0,10086.277278,0.0,798460.46485
131,2500,TB,platelet_pvals,MIA+Bagging100,2,1,0.19445119659061794,r2_score,ANOVA,12696,96,Regression,0.0,9998.545849,0.0,791581.808135
132,2500,TB,platelet_pvals,MIA+Bagging100,2,2,0.20733664776742533,r2_score,ANOVA,12696,96,Regression,0.0,10200.387466,0.0,807560.079258
133,2500,TB,platelet_pvals,MIA+Bagging100,2,3,0.21803239724719403,r2_score,ANOVA,12696,96,Regression,0.0,10324.323144,0.0,817386.596011
134,2500,TB,platelet_pvals,MIA+Bagging100,2,4,0.19551985955364803,r2_score,ANOVA,12696,96,Regression,0.0,10227.194243,0.0,809678.062058
135,2500,TB,platelet_pvals,MIA+Bagging100,3,0,0.1979451762946759,r2_score,ANOVA,12696,95,Regression,0.0,9856.616637,0.0,779424.667545
136,2500,TB,platelet_pvals,MIA+Bagging100,3,1,0.1895331944148929,r2_score,ANOVA,12696,95,Regression,0.0,9810.62316,0.0,775789.460417
137,2500,TB,platelet_pvals,MIA+Bagging100,3,2,0.20018869409696094,r2_score,ANOVA,12696,95,Regression,0.0,9782.103435,0.0,773450.694149
138,2500,TB,platelet_pvals,MIA+Bagging100,3,3,0.20303573391385477,r2_score,ANOVA,12696,95,Regression,0.0,9850.11243,0.0,778828.808161
139,2500,TB,platelet_pvals,MIA+Bagging100,3,4,0.21296657748747017,r2_score,ANOVA,12696,95,Regression,0.0,9946.971516,0.0,786673.645029
140,2500,TB,platelet_pvals,MIA+Bagging100,4,0,0.19494933325607,r2_score,ANOVA,12696,97,Regression,0.0,10008.447842,0.0,792483.594876
141,2500,TB,platelet_pvals,MIA+Bagging100,4,1,0.20434695800876845,r2_score,ANOVA,12696,97,Regression,0.0,9933.37867,0.0,786476.820121
142,2500,TB,platelet_pvals,MIA+Bagging100,4,2,0.2004423741632252,r2_score,ANOVA,12696,97,Regression,0.0,10179.460612,0.0,805985.037128
143,2500,TB,platelet_pvals,MIA+Bagging100,4,3,0.1961217882642562,r2_score,ANOVA,12696,97,Regression,0.0,10130.54988,0.0,802081.849968
144,2500,TB,platelet_pvals,MIA+Bagging100,4,4,0.20320689368700595,r2_score,ANOVA,12696,97,Regression,0.0,10261.895552,0.0,812488.675921
145,2500,TB,septic_pvals,MIA+Bagging100,0,0,0.8857925949715418,roc_auc_score,ANOVA,6046,96,Classification,0.0,7960.809336,0.0,626484.717542
146,2500,TB,septic_pvals,MIA+Bagging100,0,1,0.8878238516194468,roc_auc_score,ANOVA,6046,96,Classification,0.0,8025.718725,0.0,631224.133127
147,2500,TB,septic_pvals,MIA+Bagging100,0,2,0.8962233723526756,roc_auc_score,ANOVA,6046,96,Classification,0.0,8086.497763,0.0,636202.531514
148,2500,TB,septic_pvals,MIA+Bagging100,0,3,0.8815736200150148,roc_auc_score,ANOVA,6046,96,Classification,0.0,8033.299789,0.0,631728.131974
149,2500,TB,septic_pvals,MIA+Bagging100,0,4,0.891893227268797,roc_auc_score,ANOVA,6046,96,Classification,0.0,7879.851757,0.0,619755.644786
150,2500,TB,septic_pvals,MIA+Bagging100,1,0,0.9026616324441096,roc_auc_score,ANOVA,6046,86,Classification,0.0,7954.160592,0.0,626344.460401
151,2500,TB,septic_pvals,MIA+Bagging100,1,1,0.9073733243848242,roc_auc_score,ANOVA,6046,86,Classification,0.0,7861.805348,0.0,619101.518848
152,2500,TB,septic_pvals,MIA+Bagging100,1,2,0.8862702147779411,roc_auc_score,ANOVA,6046,86,Classification,0.0,7704.199683,0.0,606567.020234
153,2500,TB,septic_pvals,MIA+Bagging100,1,3,0.8938819373247526,roc_auc_score,ANOVA,6046,86,Classification,0.0,7789.46739,0.0,613356.346384
154,2500,TB,septic_pvals,MIA+Bagging100,1,4,0.8828253133007509,roc_auc_score,ANOVA,6046,86,Classification,0.0,7760.61494,0.0,610843.653211
155,2500,TB,septic_pvals,MIA+Bagging100,2,0,0.9037513741862965,roc_auc_score,ANOVA,6046,92,Classification,0.0,8056.239187,0.0,633501.047337
156,2500,TB,septic_pvals,MIA+Bagging100,2,1,0.8955481167643179,roc_auc_score,ANOVA,6046,92,Classification,0.0,7995.714556,0.0,628967.174841
157,2500,TB,septic_pvals,MIA+Bagging100,2,2,0.8963812064841007,roc_auc_score,ANOVA,6046,92,Classification,0.0,7975.27679,0.0,627580.588678
158,2500,TB,septic_pvals,MIA+Bagging100,2,3,0.8942772088886692,roc_auc_score,ANOVA,6046,92,Classification,0.0,7985.300586,0.0,628067.539719
159,2500,TB,septic_pvals,MIA+Bagging100,2,4,0.8945805249151471,roc_auc_score,ANOVA,6046,92,Classification,0.0,7914.235627,0.0,622545.385394
160,2500,TB,septic_pvals,MIA+Bagging100,3,0,0.8874697541767714,roc_auc_score,ANOVA,6046,87,Classification,0.0,7983.284568,0.0,629372.547723
161,2500,TB,septic_pvals,MIA+Bagging100,3,1,0.8805538742789382,roc_auc_score,ANOVA,6046,87,Classification,0.0,7934.167182,0.0,625279.917926
162,2500,TB,septic_pvals,MIA+Bagging100,3,2,0.8928223899381427,roc_auc_score,ANOVA,6046,87,Classification,0.0,7871.864961,0.0,620285.108869
163,2500,TB,septic_pvals,MIA+Bagging100,3,3,0.8956963436007868,roc_auc_score,ANOVA,6046,87,Classification,0.0,7920.258409,0.0,624334.66992
164,2500,TB,septic_pvals,MIA+Bagging100,3,4,0.8990822288375311,roc_auc_score,ANOVA,6046,87,Classification,0.0,7961.068444,0.0,627452.805095
165,2500,TB,septic_pvals,MIA+Bagging100,4,0,0.8927469040492003,roc_auc_score,ANOVA,6046,92,Classification,0.0,7954.335596,0.0,626100.168591
166,2500,TB,septic_pvals,MIA+Bagging100,4,1,0.8832164674525433,roc_auc_score,ANOVA,6046,92,Classification,0.0,8089.323391,0.0,636918.394498
167,2500,TB,septic_pvals,MIA+Bagging100,4,2,0.8931819772636502,roc_auc_score,ANOVA,6046,92,Classification,0.0,8088.120275,0.0,636593.563545
168,2500,TB,septic_pvals,MIA+Bagging100,4,3,0.9030555315373182,roc_auc_score,ANOVA,6046,92,Classification,0.0,7976.969104,0.0,627778.779095
169,2500,TB,septic_pvals,MIA+Bagging100,4,4,0.8839287797500182,roc_auc_score,ANOVA,6046,92,Classification,0.0,7995.003519,0.0,629443.073428
