,size,db,task,method,trial,fold,score,scorer,selection,n,p,type,imputation_WCT,tuning_WCT,imputation_PT,tuning_PT
33,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,1,3,0.9317005947735585,roc_auc_score,ANOVA,30836,100,Classification,0.0,9802.870349,0.0,354709.454339
34,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,1,4,0.9305610527201562,roc_auc_score,ANOVA,30836,100,Classification,0.0,10085.434398,0.0,365692.229306
35,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,2,0,0.9317457408196212,roc_auc_score,ANOVA,30836,100,Classification,0.0,8408.496831,0.0,297223.563361
36,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,2,1,0.93103992660463,roc_auc_score,ANOVA,30836,100,Classification,0.0,8639.680973,0.0,307903.128946
37,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,2,2,0.9299993800563572,roc_auc_score,ANOVA,30836,100,Classification,0.0,8351.279574,0.0,296528.623555
38,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,2,3,0.9315616659617058,roc_auc_score,ANOVA,30836,100,Classification,0.0,8337.148652,0.0,295770.080905
39,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,2,4,0.9314961343814415,roc_auc_score,ANOVA,30836,100,Classification,0.0,8606.069139,0.0,306473.102181
40,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,3,0,0.9321015568218376,roc_auc_score,ANOVA,30836,100,Classification,0.0,8394.572589,0.0,297330.531724
41,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,3,1,0.9329293584458292,roc_auc_score,ANOVA,30836,100,Classification,0.0,8112.612494,0.0,286956.529819
42,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,3,2,0.9326978569683899,roc_auc_score,ANOVA,30836,100,Classification,0.0,8194.207006,0.0,289770.02382
43,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,3,3,0.9311652185180331,roc_auc_score,ANOVA,30836,100,Classification,0.0,8160.921056,0.0,288623.757043
44,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,3,4,0.9349814556798008,roc_auc_score,ANOVA,30836,100,Classification,0.0,8321.010594,0.0,294812.284055
45,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,4,0,0.9352650845506321,roc_auc_score,ANOVA,30836,100,Classification,0.0,9694.531655,0.0,348646.771735
46,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,4,1,0.9310896803399301,roc_auc_score,ANOVA,30836,100,Classification,0.0,9599.263636,0.0,346975.471106
47,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,4,2,0.93576369237689,roc_auc_score,ANOVA,30836,100,Classification,0.0,9546.05816,0.0,344415.783408
48,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,4,3,0.9330031745582575,roc_auc_score,ANOVA,30836,100,Classification,0.0,9487.605332,0.0,342109.779755
49,10000,MIMIC,septic_pvals,_imputed_Mean+mask_Bagged100,4,4,0.9341528162941296,roc_auc_score,ANOVA,30836,100,Classification,0.0,9359.958791,0.0,337237.560785
50,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,1,0,0.5795471691794828,r2_score,ANOVA,20987,95,Regression,0.0,11352.105188,0.0,434335.347541
51,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,1,1,0.5774991639780567,r2_score,ANOVA,20987,95,Regression,0.0,11137.903608,0.0,425795.868334
52,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,1,2,0.5800104349035501,r2_score,ANOVA,20987,95,Regression,0.0,11213.13365,0.0,429109.25153
53,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,1,3,0.5838613023748178,r2_score,ANOVA,20987,95,Regression,0.0,11250.663178,0.0,430458.275711
54,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,1,4,0.5865571899843485,r2_score,ANOVA,20987,95,Regression,0.0,11249.885029,0.0,430092.19392
55,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,2,0,0.5899277012466017,r2_score,ANOVA,20987,95,Regression,0.0,11684.567907,0.0,448266.519411
56,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,2,1,0.5892751497211542,r2_score,ANOVA,20987,95,Regression,0.0,11527.559323,0.0,442790.550046
57,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,2,2,0.5932541533675826,r2_score,ANOVA,20987,95,Regression,0.0,11649.632546,0.0,447693.513573
58,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,2,3,0.5903549211761303,r2_score,ANOVA,20987,95,Regression,0.0,11551.909862,0.0,443611.9805
59,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,2,4,0.5793610259317347,r2_score,ANOVA,20987,95,Regression,0.0,11542.961632,0.0,442947.868673
60,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,4,0,0.5800095080173366,r2_score,ANOVA,20987,97,Regression,0.0,11329.18378,0.0,431518.209702
61,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,4,1,0.5920071214215192,r2_score,ANOVA,20987,97,Regression,0.0,11370.34693,0.0,431830.470194
62,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,4,2,0.5924668862653759,r2_score,ANOVA,20987,97,Regression,0.0,11338.511158,0.0,431851.249686
63,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,4,3,0.5982288335260004,r2_score,ANOVA,20987,97,Regression,0.0,11274.612727,0.0,429240.284722
64,10000,NHIS,income_pvals,_imputed_Mean+mask_Bagged100,4,4,0.6001832286834172,r2_score,ANOVA,20987,97,Regression,0.0,11250.791316,0.0,428726.609533
65,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,1,0,0.9728942677340002,roc_auc_score,ANOVA,12341,95,Classification,0.0,8381.161186,0.0,301190.111773
66,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,1,1,0.9789584938241281,roc_auc_score,ANOVA,12341,95,Classification,0.0,8325.318043,0.0,299191.191987
67,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,1,2,0.9749280815162984,roc_auc_score,ANOVA,12341,95,Classification,0.0,8325.488636,0.0,298993.137668
68,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,1,3,0.9805308384225196,roc_auc_score,ANOVA,12341,95,Classification,0.0,8450.64398,0.0,303919.729081
69,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,1,4,0.9783407205618015,roc_auc_score,ANOVA,12341,95,Classification,0.0,8371.736213,0.0,300724.922578
70,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,3,0,0.9713591383923753,roc_auc_score,ANOVA,12341,100,Classification,0.0,9918.775769,0.0,359519.927452
71,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,3,1,0.9784746954861616,roc_auc_score,ANOVA,12341,100,Classification,0.0,9848.591004,0.0,357830.984932
72,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,3,2,0.9780318339306382,roc_auc_score,ANOVA,12341,100,Classification,0.0,9884.328715,0.0,360039.150204
73,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,3,3,0.9821980819256663,roc_auc_score,ANOVA,12341,100,Classification,0.0,9763.425706,0.0,355465.985531
74,10000,TB,death_pvals,_imputed_Mean+mask_Bagged100,3,4,0.979868406852073,roc_auc_score,ANOVA,12341,100,Classification,0.0,9880.534694,0.0,360028.495441
75,10000,TB,hemo_pvals,_imputed_Mean+mask_Bagged100,1,0,0.959936141911621,roc_auc_score,ANOVA,13047,89,Classification,0.0,7895.632044,0.0,284358.687591
76,10000,TB,hemo_pvals,_imputed_Mean+mask_Bagged100,1,1,0.9620598381869228,roc_auc_score,ANOVA,13047,89,Classification,0.0,7835.734654,0.0,282583.140724
77,10000,TB,hemo_pvals,_imputed_Mean+mask_Bagged100,1,2,0.9635920576168033,roc_auc_score,ANOVA,13047,89,Classification,0.0,7772.222042,0.0,280095.273219
78,10000,TB,hemo_pvals,_imputed_Mean+mask_Bagged100,1,3,0.9668425039008031,roc_auc_score,ANOVA,13047,89,Classification,0.0,7762.207106,0.0,279584.500015
79,10000,TB,hemo_pvals,_imputed_Mean+mask_Bagged100,1,4,0.959004766607519,roc_auc_score,ANOVA,13047,89,Classification,0.0,7796.209437,0.0,281113.555162
80,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,0,0,0.257199800108072,r2_score,ANOVA,12696,97,Regression,0.0,10943.77293,0.0,405051.328255
81,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,0,1,0.21734487052410167,r2_score,ANOVA,12696,97,Regression,0.0,10904.44856,0.0,403180.156911
82,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,0,2,0.2594885294974345,r2_score,ANOVA,12696,97,Regression,0.0,10893.884791,0.0,402957.062726
83,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,0,3,0.2013097027544697,r2_score,ANOVA,12696,97,Regression,0.0,10907.346294,0.0,403461.784201
84,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,0,4,0.25843523137827773,r2_score,ANOVA,12696,97,Regression,0.0,10928.507433,0.0,404641.925353
85,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,1,0,0.2287453309843398,r2_score,ANOVA,12696,98,Regression,0.0,9421.122392,0.0,339292.174377
86,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,1,1,0.2542342224348364,r2_score,ANOVA,12696,98,Regression,0.0,9413.691083,0.0,338724.358208
87,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,1,2,0.17613159312052185,r2_score,ANOVA,12696,98,Regression,0.0,9471.224601,0.0,341364.130552
88,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,1,3,0.1992918848435976,r2_score,ANOVA,12696,98,Regression,0.0,9351.76161,0.0,336350.740358
89,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,1,4,0.27360751411204154,r2_score,ANOVA,12696,98,Regression,0.0,9432.578357,0.0,339644.256143
90,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,2,0,0.20822861300335904,r2_score,ANOVA,12696,96,Regression,0.0,9264.863786,0.0,336274.434377
91,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,2,1,0.2729730654521516,r2_score,ANOVA,12696,96,Regression,0.0,9170.958577,0.0,334367.956541
92,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,2,2,0.26280837808013613,r2_score,ANOVA,12696,96,Regression,0.0,9165.52494,0.0,334039.042502
93,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,2,3,0.2720203363403082,r2_score,ANOVA,12696,96,Regression,0.0,9216.940754,0.0,336106.979225
94,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,2,4,0.2565411681384824,r2_score,ANOVA,12696,96,Regression,0.0,9168.004059,0.0,334293.197999
95,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,4,0,0.23261692709341264,r2_score,ANOVA,12696,97,Regression,0.0,9310.273539,0.0,338859.706837
96,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,4,1,0.22550102537066952,r2_score,ANOVA,12696,97,Regression,0.0,9229.550138,0.0,335894.52431
97,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,4,2,0.20468395656540983,r2_score,ANOVA,12696,97,Regression,0.0,9326.486135,0.0,339335.005448
98,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,4,3,0.2397601615216015,r2_score,ANOVA,12696,97,Regression,0.0,9223.519675,0.0,335738.147082
99,10000,TB,platelet_pvals,_imputed_Mean+mask_Bagged100,4,4,0.1969673875714173,r2_score,ANOVA,12696,97,Regression,0.0,9293.02659,0.0,337454.027937
100,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,0,0,0.6007499666014732,roc_auc_score,ANOVA,182257,100,Classification,0.0,9086.482713,0.0,298190.76501
101,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,0,1,0.604159302439143,roc_auc_score,ANOVA,182257,100,Classification,0.0,9035.20067,0.0,298328.833321
102,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,0,2,0.5911820369298627,roc_auc_score,ANOVA,182257,100,Classification,0.0,8946.049905,0.0,294753.611199
103,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,0,3,0.5981117780447442,roc_auc_score,ANOVA,182257,100,Classification,0.0,9014.152357,0.0,297239.866952
104,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,0,4,0.587694339003356,roc_auc_score,ANOVA,182257,100,Classification,0.0,9005.370634,0.0,297349.653166
105,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,1,0,0.606562098753689,roc_auc_score,ANOVA,182257,100,Classification,0.0,9260.179515,0.0,305123.306583
106,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,1,1,0.6031342151891241,roc_auc_score,ANOVA,182257,100,Classification,0.0,9099.868761,0.0,300782.760784
107,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,1,2,0.5936386938111454,roc_auc_score,ANOVA,182257,100,Classification,0.0,9108.886335,0.0,300837.199097
108,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,1,3,0.5898108909547948,roc_auc_score,ANOVA,182257,100,Classification,0.0,9149.317383,0.0,301785.539883
109,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,1,4,0.5992733634739276,roc_auc_score,ANOVA,182257,100,Classification,0.0,9174.847278,0.0,303524.156661
110,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,2,0,0.5919821244408191,roc_auc_score,ANOVA,182257,100,Classification,0.0,9221.680956,0.0,303867.597218
111,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,2,1,0.586878617854882,roc_auc_score,ANOVA,182257,100,Classification,0.0,9144.068543,0.0,303918.065342
112,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,2,2,0.5986201626690963,roc_auc_score,ANOVA,182257,100,Classification,0.0,9263.518367,0.0,307892.642257
113,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,2,3,0.5931389036412391,roc_auc_score,ANOVA,182257,100,Classification,0.0,9151.536536,0.0,303801.982768
114,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,2,4,0.5955008792290648,roc_auc_score,ANOVA,182257,100,Classification,0.0,9285.918033,0.0,307995.987723
115,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,3,0,0.5995815930001878,roc_auc_score,ANOVA,182257,100,Classification,0.0,10773.580034,0.0,366890.210854
116,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,3,1,0.5935066916699407,roc_auc_score,ANOVA,182257,100,Classification,0.0,10801.249426,0.0,370034.501192
117,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,3,2,0.6015581644763538,roc_auc_score,ANOVA,182257,100,Classification,0.0,10761.277382,0.0,367998.403732
118,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,3,3,0.5841284393059314,roc_auc_score,ANOVA,182257,100,Classification,0.0,10744.516624,0.0,367042.110765
119,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,3,4,0.6031203113246731,roc_auc_score,ANOVA,182257,100,Classification,0.0,10962.758226,0.0,375675.430078
120,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,4,0,0.5968198484938105,roc_auc_score,ANOVA,182257,100,Classification,0.0,9170.41075,0.0,302099.562887
121,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,4,1,0.6005676811630888,roc_auc_score,ANOVA,182257,100,Classification,0.0,9101.023778,0.0,301035.938769
122,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,4,2,0.5930103160821654,roc_auc_score,ANOVA,182257,100,Classification,0.0,8951.147896,0.0,294478.34688
123,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,4,3,0.6018662468934131,roc_auc_score,ANOVA,182257,100,Classification,0.0,9001.259218,0.0,296387.045785
124,10000,UKBB,breast_pvals,_imputed_Mean+mask_Bagged100,4,4,0.5927375801756898,roc_auc_score,ANOVA,182257,100,Classification,0.0,9007.137806,0.0,297603.046922
125,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,0,0,0.6132341834700817,r2_score,ANOVA,110308,100,Regression,0.0,12517.003772,0.0,448236.521845
126,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,0,1,0.6105555107399644,r2_score,ANOVA,110308,100,Regression,0.0,12662.843188,0.0,454462.133013
127,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,0,2,0.6143560307873704,r2_score,ANOVA,110308,100,Regression,0.0,12606.373412,0.0,452386.673907
128,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,0,3,0.6155008904611223,r2_score,ANOVA,110308,100,Regression,0.0,12599.911682,0.0,452001.425621
129,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,0,4,0.6142343960010699,r2_score,ANOVA,110308,100,Regression,0.0,12699.306803,0.0,455563.212948
130,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,1,0,0.6185329630143559,r2_score,ANOVA,110308,100,Regression,0.0,12853.687591,0.0,461691.575162
131,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,1,1,0.613984152518844,r2_score,ANOVA,110308,100,Regression,0.0,12895.652303,0.0,464231.663752
132,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,1,2,0.6162484661183676,r2_score,ANOVA,110308,100,Regression,0.0,12855.287373,0.0,462894.847739
133,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,1,3,0.6194068785109504,r2_score,ANOVA,110308,100,Regression,0.0,12799.721621,0.0,460690.526839
134,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,1,4,0.6165884803583273,r2_score,ANOVA,110308,100,Regression,0.0,12807.68193,0.0,461141.198964
135,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,2,0,0.6182793487196327,r2_score,ANOVA,110308,100,Regression,0.0,12761.083252,0.0,456636.350529
136,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,2,1,0.6158199524063821,r2_score,ANOVA,110308,100,Regression,0.0,12751.001321,0.0,457507.978557
137,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,2,2,0.6146305319627404,r2_score,ANOVA,110308,100,Regression,0.0,12770.284716,0.0,458337.871353
138,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,2,3,0.6165645200371546,r2_score,ANOVA,110308,100,Regression,0.0,12715.394145,0.0,455829.927
139,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,2,4,0.6168097957928185,r2_score,ANOVA,110308,100,Regression,0.0,12748.384489,0.0,457007.7763
140,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,3,0,0.615779470452176,r2_score,ANOVA,110308,100,Regression,0.0,10992.081558,0.0,388200.30634
141,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,3,1,0.619478377710744,r2_score,ANOVA,110308,100,Regression,0.0,10884.810512,0.0,385009.879497
142,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,3,2,0.6158719379544491,r2_score,ANOVA,110308,100,Regression,0.0,10952.176348,0.0,387916.070943
143,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,3,3,0.6156496816537015,r2_score,ANOVA,110308,100,Regression,0.0,10853.461767,0.0,383790.865706
144,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,3,4,0.6163685900010658,r2_score,ANOVA,110308,100,Regression,0.0,10833.886598,0.0,383193.975471
145,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,4,0,0.6220481508414978,r2_score,ANOVA,110308,100,Regression,0.0,13057.208642,0.0,470405.133156
146,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,4,1,0.61753474123989,r2_score,ANOVA,110308,100,Regression,0.0,13083.679622,0.0,471829.497693
147,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,4,2,0.6191129547451395,r2_score,ANOVA,110308,100,Regression,0.0,12976.466175,0.0,467562.197841
148,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,4,3,0.6190038554207622,r2_score,ANOVA,110308,100,Regression,0.0,12997.322641,0.0,467849.761875
149,10000,UKBB,fluid_pvals,_imputed_Mean+mask_Bagged100,4,4,0.6180034276807473,r2_score,ANOVA,110308,100,Regression,0.0,12895.323263,0.0,463947.181193
