,size,db,task,method,trial,fold,score,scorer,selection,n,p,type,imputation_WCT,tuning_WCT,imputation_PT,tuning_PT
67,100000,UKBB,parkinson_pvals,MI,1,3,0.7567474990025655,roc_auc_score,ANOVA,335005,100,Classification,0.0,40051.576342,0.0,775961.828359
68,100000,UKBB,parkinson_pvals,MI,1,4,0.7525454033402629,roc_auc_score,ANOVA,335005,100,Classification,0.0,40259.866218,0.0,783027.770217
69,100000,UKBB,parkinson_pvals,MI,2,0,0.773635169971479,roc_auc_score,ANOVA,335005,100,Classification,0.0,39662.72218,0.0,775987.878694
70,100000,UKBB,parkinson_pvals,MI,2,1,0.7626636132202372,roc_auc_score,ANOVA,335005,100,Classification,0.0,39402.404744,0.0,763679.468166
71,100000,UKBB,parkinson_pvals,MI,2,2,0.7798859033791721,roc_auc_score,ANOVA,335005,100,Classification,0.0,39735.308547,0.0,781758.148832
72,100000,UKBB,parkinson_pvals,MI,2,3,0.7745332191996561,roc_auc_score,ANOVA,335005,100,Classification,0.0,40791.708643,0.0,795411.675594
73,100000,UKBB,parkinson_pvals,MI,2,4,0.7775748075847017,roc_auc_score,ANOVA,335005,100,Classification,0.0,40817.739588,0.0,805044.807742
74,100000,UKBB,parkinson_pvals,MI,3,0,0.7617143767671266,roc_auc_score,ANOVA,335005,100,Classification,0.0,37673.593919,0.0,722246.222164
75,100000,UKBB,parkinson_pvals,MI,3,1,0.7640899506779466,roc_auc_score,ANOVA,335005,100,Classification,0.0,37165.650542,0.0,691488.44248
76,100000,UKBB,parkinson_pvals,MI,3,2,0.7652488151219711,roc_auc_score,ANOVA,335005,100,Classification,0.0,37706.746654,0.0,711415.752116
77,100000,UKBB,parkinson_pvals,MI,3,3,0.7763705120081228,roc_auc_score,ANOVA,335005,100,Classification,0.0,39006.989222,0.0,742308.711026
78,100000,UKBB,parkinson_pvals,MI,3,4,0.7591709003590765,roc_auc_score,ANOVA,335005,100,Classification,0.0,38693.824749,0.0,725625.540455
79,100000,UKBB,parkinson_pvals,MI,4,0,0.7749799092612562,roc_auc_score,ANOVA,335005,100,Classification,0.0,56990.725994,0.0,1128014.620166
80,100000,UKBB,parkinson_pvals,MI,4,1,0.7651275666181228,roc_auc_score,ANOVA,335005,100,Classification,0.0,55817.350898,0.0,1113697.850402
81,100000,UKBB,parkinson_pvals,MI,4,2,0.7671350470677897,roc_auc_score,ANOVA,335005,100,Classification,0.0,56478.557284,0.0,1109946.142316
82,100000,UKBB,parkinson_pvals,MI,4,3,0.7624392367866181,roc_auc_score,ANOVA,335005,100,Classification,0.0,59150.066302,0.0,1202055.843718
83,100000,UKBB,parkinson_pvals,MI,4,4,0.7664511590620781,roc_auc_score,ANOVA,335005,100,Classification,0.0,58094.137745,0.0,1154844.12028
84,100000,UKBB,parkinson_pvals,MI+mask,0,0,0.7756843512105704,roc_auc_score,ANOVA,335005,100,Classification,0.0,67757.683064,0.0,1199722.103125
85,100000,UKBB,parkinson_pvals,MI+mask,0,1,0.7642516771103922,roc_auc_score,ANOVA,335005,100,Classification,0.0,65054.600095,0.0,1138349.014987
86,100000,UKBB,parkinson_pvals,MI+mask,0,2,0.7825064570757321,roc_auc_score,ANOVA,335005,100,Classification,0.0,65663.982833,0.0,1155574.017871
87,100000,UKBB,parkinson_pvals,MI+mask,0,3,0.7760934537418923,roc_auc_score,ANOVA,335005,100,Classification,0.0,66874.901784,0.0,1183460.225183
88,100000,UKBB,parkinson_pvals,MI+mask,0,4,0.7603833730454299,roc_auc_score,ANOVA,335005,100,Classification,0.0,67228.732633,0.0,1185084.180841
89,100000,UKBB,parkinson_pvals,MI+mask,1,0,0.7599797795638957,roc_auc_score,ANOVA,335005,100,Classification,0.0,68854.099385,0.0,1319823.623925
90,100000,UKBB,parkinson_pvals,MI+mask,1,1,0.7587939998295408,roc_auc_score,ANOVA,335005,100,Classification,0.0,65581.084197,0.0,1241345.635195
91,100000,UKBB,parkinson_pvals,MI+mask,1,2,0.7580010919282539,roc_auc_score,ANOVA,335005,100,Classification,0.0,67874.886145,0.0,1281881.992329
92,100000,UKBB,parkinson_pvals,MI+mask,1,3,0.7585732302177557,roc_auc_score,ANOVA,335005,100,Classification,0.0,68730.096165,0.0,1330758.839984
93,100000,UKBB,parkinson_pvals,MI+mask,1,4,0.7492340444454327,roc_auc_score,ANOVA,335005,100,Classification,0.0,68261.958709,0.0,1304451.930025
94,100000,UKBB,parkinson_pvals,MI+mask,2,0,0.7762546984412847,roc_auc_score,ANOVA,335005,100,Classification,0.0,68255.83523,0.0,1273257.211725
95,100000,UKBB,parkinson_pvals,MI+mask,2,1,0.7674938146711184,roc_auc_score,ANOVA,335005,100,Classification,0.0,67295.590465,0.0,1273938.741315
96,100000,UKBB,parkinson_pvals,MI+mask,2,2,0.7711619277721575,roc_auc_score,ANOVA,335005,100,Classification,0.0,68444.448662,0.0,1296381.972417
97,100000,UKBB,parkinson_pvals,MI+mask,2,3,0.7718193945727214,roc_auc_score,ANOVA,335005,100,Classification,0.0,67870.328135,0.0,1265751.338594
98,100000,UKBB,parkinson_pvals,MI+mask,2,4,0.7826271003252315,roc_auc_score,ANOVA,335005,100,Classification,0.0,67560.161462,0.0,1260920.028315
99,100000,UKBB,parkinson_pvals,MI+mask,3,0,0.7581456365484691,roc_auc_score,ANOVA,335005,100,Classification,0.0,67217.642151,0.0,1205140.20454
100,100000,UKBB,parkinson_pvals,MI+mask,3,1,0.7670272870894307,roc_auc_score,ANOVA,335005,100,Classification,0.0,63762.106081,0.0,1126520.21759
101,100000,UKBB,parkinson_pvals,MI+mask,3,2,0.7651981590386091,roc_auc_score,ANOVA,335005,100,Classification,0.0,66295.466186,0.0,1176141.305312
102,100000,UKBB,parkinson_pvals,MI+mask,3,3,0.7818397261779918,roc_auc_score,ANOVA,335005,100,Classification,0.0,66414.482941,0.0,1183880.727807
103,100000,UKBB,parkinson_pvals,MI+mask,3,4,0.7686105707054425,roc_auc_score,ANOVA,335005,100,Classification,0.0,65836.70023,0.0,1168100.020222
104,100000,UKBB,parkinson_pvals,MI+mask,4,0,0.7720994173500482,roc_auc_score,ANOVA,335005,100,Classification,0.0,65338.387412,0.0,1159032.888522
105,100000,UKBB,parkinson_pvals,MI+mask,4,1,0.7622654423235838,roc_auc_score,ANOVA,335005,100,Classification,0.0,65259.984985,0.0,1166862.005172
106,100000,UKBB,parkinson_pvals,MI+mask,4,2,0.7678101033008597,roc_auc_score,ANOVA,335005,100,Classification,0.0,64936.818164,0.0,1141517.156003
107,100000,UKBB,parkinson_pvals,MI+mask,4,3,0.766047046791102,roc_auc_score,ANOVA,335005,100,Classification,0.0,68063.571656,0.0,1252402.883056
108,100000,UKBB,parkinson_pvals,MI+mask,4,4,0.7720670300663186,roc_auc_score,ANOVA,335005,100,Classification,0.0,65632.447547,0.0,1173251.114401
109,100000,UKBB,skin_pvals,MI,0,0,0.6844530976383711,roc_auc_score,ANOVA,335005,100,Classification,0.0,40594.407087,0.0,884566.945551
110,100000,UKBB,skin_pvals,MI,0,1,0.6833783997887561,roc_auc_score,ANOVA,335005,100,Classification,0.0,39219.826963,0.0,847607.718769
111,100000,UKBB,skin_pvals,MI,0,2,0.68471267027553,roc_auc_score,ANOVA,335005,100,Classification,0.0,39934.375836,0.0,868490.732323
112,100000,UKBB,skin_pvals,MI,0,3,0.6857940143161109,roc_auc_score,ANOVA,335005,100,Classification,0.0,40870.318335,0.0,900395.404772
113,100000,UKBB,skin_pvals,MI,0,4,0.6839165164715444,roc_auc_score,ANOVA,335005,100,Classification,0.0,38728.77897,0.0,829771.353754
114,100000,UKBB,skin_pvals,MI,1,0,0.6854161907468711,roc_auc_score,ANOVA,335005,100,Classification,0.0,39678.140721,0.0,865475.19419
115,100000,UKBB,skin_pvals,MI,1,1,0.6842251675718869,roc_auc_score,ANOVA,335005,100,Classification,0.0,37254.867487,0.0,797963.896447
116,100000,UKBB,skin_pvals,MI,1,2,0.6853534257505892,roc_auc_score,ANOVA,335005,100,Classification,0.0,38414.2987,0.0,823996.113532
117,100000,UKBB,skin_pvals,MI,1,3,0.6845109255740089,roc_auc_score,ANOVA,335005,100,Classification,0.0,38361.188324,0.0,835309.732089
118,100000,UKBB,skin_pvals,MI,1,4,0.6845884136457335,roc_auc_score,ANOVA,335005,100,Classification,0.0,37829.927779,0.0,818559.771418
119,100000,UKBB,skin_pvals,MI,2,0,0.6857273447129841,roc_auc_score,ANOVA,335005,100,Classification,0.0,45122.20482,0.0,1052906.268812
120,100000,UKBB,skin_pvals,MI,2,1,0.686999713568782,roc_auc_score,ANOVA,335005,100,Classification,0.0,44228.219588,0.0,1036401.509818
121,100000,UKBB,skin_pvals,MI,2,2,0.6869281378764857,roc_auc_score,ANOVA,335005,100,Classification,0.0,45196.802258,0.0,1063173.720393
122,100000,UKBB,skin_pvals,MI,2,3,0.6886395491421833,roc_auc_score,ANOVA,335005,100,Classification,0.0,43663.104296,0.0,1023278.337687
123,100000,UKBB,skin_pvals,MI,2,4,0.6869887394810181,roc_auc_score,ANOVA,335005,100,Classification,0.0,42017.204821,0.0,981528.78752
124,100000,UKBB,skin_pvals,MI,3,0,0.6868025073131796,roc_auc_score,ANOVA,335005,100,Classification,0.0,61715.609965,0.0,1651976.752849
125,100000,UKBB,skin_pvals,MI,3,1,0.6832458272979456,roc_auc_score,ANOVA,335005,100,Classification,0.0,36694.375975,0.0,776520.665309
126,100000,UKBB,skin_pvals,MI,3,2,0.6858017272997136,roc_auc_score,ANOVA,335005,100,Classification,0.0,37830.067161,0.0,803532.550911
127,100000,UKBB,skin_pvals,MI,3,3,0.6834573379104351,roc_auc_score,ANOVA,335005,100,Classification,0.0,34390.67714,0.0,721096.272797
128,100000,UKBB,skin_pvals,MI,3,4,0.6864367314633167,roc_auc_score,ANOVA,335005,100,Classification,0.0,35085.400784,0.0,742580.250773
129,100000,UKBB,skin_pvals,MI,4,0,0.6870840402751612,roc_auc_score,ANOVA,335005,100,Classification,0.0,69994.828083,0.0,1580725.048266
130,100000,UKBB,skin_pvals,MI,4,1,0.6849987288488368,roc_auc_score,ANOVA,335005,100,Classification,0.0,65423.424596,0.0,1472294.946374
131,100000,UKBB,skin_pvals,MI,4,2,0.6843941082377681,roc_auc_score,ANOVA,335005,100,Classification,0.0,71363.81524,0.0,1621865.942377
132,100000,UKBB,skin_pvals,MI,4,3,0.6857833079615248,roc_auc_score,ANOVA,335005,100,Classification,0.0,72388.042148,0.0,1642719.463595
133,100000,UKBB,skin_pvals,MI,4,4,0.685555139911626,roc_auc_score,ANOVA,335005,100,Classification,0.0,73040.665138,0.0,1662246.913929
134,100000,UKBB,skin_pvals,MI+mask,0,0,0.6853489885042913,roc_auc_score,ANOVA,335005,100,Classification,0.0,68922.945193,0.0,1385905.52566
135,100000,UKBB,skin_pvals,MI+mask,0,1,0.6844829543944204,roc_auc_score,ANOVA,335005,100,Classification,0.0,68547.422967,0.0,1383727.171136
136,100000,UKBB,skin_pvals,MI+mask,0,2,0.6846755033309447,roc_auc_score,ANOVA,335005,100,Classification,0.0,68962.307613,0.0,1395432.245122
137,100000,UKBB,skin_pvals,MI+mask,0,3,0.6855337994348125,roc_auc_score,ANOVA,335005,100,Classification,0.0,72093.087708,0.0,1480281.271984
138,100000,UKBB,skin_pvals,MI+mask,0,4,0.6854773230403521,roc_auc_score,ANOVA,335005,100,Classification,0.0,67264.195488,0.0,1353502.959782
139,100000,UKBB,skin_pvals,MI+mask,1,0,0.6861655927837107,roc_auc_score,ANOVA,335005,100,Classification,0.0,69811.53676,0.0,1413122.256116
140,100000,UKBB,skin_pvals,MI+mask,1,1,0.684869339281932,roc_auc_score,ANOVA,335005,100,Classification,0.0,69132.035146,0.0,1395919.144796
141,100000,UKBB,skin_pvals,MI+mask,1,2,0.6860099463031337,roc_auc_score,ANOVA,335005,100,Classification,0.0,68187.546341,0.0,1374822.181303
142,100000,UKBB,skin_pvals,MI+mask,1,3,0.685741893453082,roc_auc_score,ANOVA,335005,100,Classification,0.0,70939.59464,0.0,1446611.500873
143,100000,UKBB,skin_pvals,MI+mask,1,4,0.6858321315683067,roc_auc_score,ANOVA,335005,100,Classification,0.0,69886.322056,0.0,1418878.024645
144,100000,UKBB,skin_pvals,MI+mask,2,0,0.6859350578623434,roc_auc_score,ANOVA,335005,100,Classification,0.0,81605.671801,0.0,1723698.191111
145,100000,UKBB,skin_pvals,MI+mask,2,1,0.6874212518908946,roc_auc_score,ANOVA,335005,100,Classification,0.0,83191.288823,0.0,1771374.007258
146,100000,UKBB,skin_pvals,MI+mask,2,2,0.6875679117930684,roc_auc_score,ANOVA,335005,100,Classification,0.0,84089.501287,0.0,1790530.442514
147,100000,UKBB,skin_pvals,MI+mask,2,3,0.689147054949997,roc_auc_score,ANOVA,335005,100,Classification,0.0,82382.90014,0.0,1749135.461294
148,100000,UKBB,skin_pvals,MI+mask,2,4,0.6870831763023393,roc_auc_score,ANOVA,335005,100,Classification,0.0,82205.834687,0.0,1743314.347131
149,100000,UKBB,skin_pvals,MI+mask,3,0,0.6870789320403913,roc_auc_score,ANOVA,335005,100,Classification,0.0,73794.719604,0.0,1532436.163441
150,100000,UKBB,skin_pvals,MI+mask,3,1,0.6848647993577016,roc_auc_score,ANOVA,335005,100,Classification,0.0,66903.667902,0.0,1331439.506937
151,100000,UKBB,skin_pvals,MI+mask,3,2,0.6863699352946755,roc_auc_score,ANOVA,335005,100,Classification,0.0,67637.055612,0.0,1352506.787284
152,100000,UKBB,skin_pvals,MI+mask,3,3,0.6842142971654324,roc_auc_score,ANOVA,335005,100,Classification,0.0,65345.507637,0.0,1290081.720764
153,100000,UKBB,skin_pvals,MI+mask,3,4,0.6862591137036795,roc_auc_score,ANOVA,335005,100,Classification,0.0,67038.361176,0.0,1339041.060747
154,100000,UKBB,skin_pvals,MI+mask,4,0,0.6874836768679855,roc_auc_score,ANOVA,335005,100,Classification,0.0,82956.885911,0.0,1767879.70039
155,100000,UKBB,skin_pvals,MI+mask,4,1,0.6848838075498546,roc_auc_score,ANOVA,335005,100,Classification,0.0,77893.559185,0.0,1654535.959235
156,100000,UKBB,skin_pvals,MI+mask,4,2,0.6858391983337782,roc_auc_score,ANOVA,335005,100,Classification,0.0,84018.021585,0.0,1807050.61637
157,100000,UKBB,skin_pvals,MI+mask,4,3,0.6873458636337743,roc_auc_score,ANOVA,335005,100,Classification,0.0,84998.931478,0.0,1833043.045752
158,100000,UKBB,skin_pvals,MI+mask,4,4,0.6873531701876234,roc_auc_score,ANOVA,335005,100,Classification,0.0,86153.549579,0.0,1855499.778364
