,size,db,task,method,trial,fold,score,scorer,selection,n,p,type,imputation_WCT,tuning_WCT,imputation_PT,tuning_PT
14,100000,UKBB,breast_pvals,MIA+bagging,1,4,0.6283826166057088,roc_auc_score,ANOVA,182257,100,Classification,0.0,25409.027401,0.0,548580.651698
15,100000,UKBB,breast_pvals,MIA+bagging,2,0,0.6288563470807178,roc_auc_score,ANOVA,182257,100,Classification,0.0,25940.281028,0.0,571881.644962
16,100000,UKBB,breast_pvals,MIA+bagging,2,1,0.6297139166235717,roc_auc_score,ANOVA,182257,100,Classification,0.0,25693.956351,0.0,561814.9315
17,100000,UKBB,breast_pvals,MIA+bagging,2,2,0.6329255059988312,roc_auc_score,ANOVA,182257,100,Classification,0.0,25750.69129,0.0,564017.692371
18,100000,UKBB,breast_pvals,MIA+bagging,2,3,0.627174074645794,roc_auc_score,ANOVA,182257,100,Classification,0.0,26003.333192,0.0,571368.63492
19,100000,UKBB,breast_pvals,MIA+bagging,2,4,0.6305080836777817,roc_auc_score,ANOVA,182257,100,Classification,0.0,25608.852183,0.0,560244.103922
20,100000,UKBB,breast_pvals,MIA+bagging,3,0,0.6325738049313446,roc_auc_score,ANOVA,182257,100,Classification,0.0,25574.281337,0.0,562971.011115
21,100000,UKBB,breast_pvals,MIA+bagging,3,1,0.6289983023420112,roc_auc_score,ANOVA,182257,100,Classification,0.0,25494.897288,0.0,558522.122236
22,100000,UKBB,breast_pvals,MIA+bagging,3,2,0.6380701613646409,roc_auc_score,ANOVA,182257,100,Classification,0.0,25379.563421,0.0,554716.177007
23,100000,UKBB,breast_pvals,MIA+bagging,3,3,0.6346949568556406,roc_auc_score,ANOVA,182257,100,Classification,0.0,25580.368712,0.0,560160.454666
24,100000,UKBB,breast_pvals,MIA+bagging,3,4,0.6283165053655669,roc_auc_score,ANOVA,182257,100,Classification,0.0,25353.534412,0.0,553002.929841
25,100000,UKBB,breast_pvals,MIA+bagging,4,0,0.6355999976258889,roc_auc_score,ANOVA,182257,100,Classification,0.0,35149.016538,0.0,767886.206722
26,100000,UKBB,breast_pvals,MIA+bagging,4,1,0.6309335455956371,roc_auc_score,ANOVA,182257,100,Classification,0.0,35219.371808,0.0,770482.995049
27,100000,UKBB,breast_pvals,MIA+bagging,4,2,0.6290544175519234,roc_auc_score,ANOVA,182257,100,Classification,0.0,35214.320221,0.0,768584.609939
28,100000,UKBB,breast_pvals,MIA+bagging,4,3,0.6333295460609409,roc_auc_score,ANOVA,182257,100,Classification,0.0,35171.124515,0.0,766940.99761
29,100000,UKBB,breast_pvals,MIA+bagging,4,4,0.6343324479740778,roc_auc_score,ANOVA,182257,100,Classification,0.0,35388.850897,0.0,774340.226487
30,100000,UKBB,parkinson_pvals,MIA+bagging,0,0,0.7707223895935779,roc_auc_score,ANOVA,335005,100,Classification,0.0,19563.923901,0.0,254289.690354
31,100000,UKBB,parkinson_pvals,MIA+bagging,0,1,0.7680983773007385,roc_auc_score,ANOVA,335005,100,Classification,0.0,19024.006878,0.0,234679.573559
32,100000,UKBB,parkinson_pvals,MIA+bagging,0,2,0.7681392504974821,roc_auc_score,ANOVA,335005,100,Classification,0.0,19333.007685,0.0,244614.276482
33,100000,UKBB,parkinson_pvals,MIA+bagging,0,3,0.7747536305996835,roc_auc_score,ANOVA,335005,100,Classification,0.0,19337.798915,0.0,244754.912269
34,100000,UKBB,parkinson_pvals,MIA+bagging,0,4,0.7606989823080447,roc_auc_score,ANOVA,335005,100,Classification,0.0,19466.430922,0.0,249990.943755
35,100000,UKBB,parkinson_pvals,MIA+bagging,1,0,0.7694172265269394,roc_auc_score,ANOVA,335005,100,Classification,0.0,18354.382316,0.0,249378.124939
36,100000,UKBB,parkinson_pvals,MIA+bagging,1,1,0.7544811796777823,roc_auc_score,ANOVA,335005,100,Classification,0.0,18011.611145,0.0,237795.75003
37,100000,UKBB,parkinson_pvals,MIA+bagging,1,2,0.7713452457270895,roc_auc_score,ANOVA,335005,100,Classification,0.0,18322.690047,0.0,247175.650913
38,100000,UKBB,parkinson_pvals,MIA+bagging,1,3,0.7591621797556006,roc_auc_score,ANOVA,335005,100,Classification,0.0,18404.139124,0.0,249813.604076
39,100000,UKBB,parkinson_pvals,MIA+bagging,1,4,0.758309104631184,roc_auc_score,ANOVA,335005,100,Classification,0.0,18154.340861,0.0,244081.671987
40,100000,UKBB,parkinson_pvals,MIA+bagging,2,0,0.7783559439065092,roc_auc_score,ANOVA,335005,100,Classification,0.0,18582.968848,0.0,242169.903044
41,100000,UKBB,parkinson_pvals,MIA+bagging,2,1,0.7752233079744113,roc_auc_score,ANOVA,335005,100,Classification,0.0,18604.802986,0.0,243466.341522
42,100000,UKBB,parkinson_pvals,MIA+bagging,2,2,0.7659436718187399,roc_auc_score,ANOVA,335005,100,Classification,0.0,18792.507784,0.0,247726.302682
43,100000,UKBB,parkinson_pvals,MIA+bagging,2,3,0.7708077304567694,roc_auc_score,ANOVA,335005,100,Classification,0.0,18616.466449,0.0,240831.516856
44,100000,UKBB,parkinson_pvals,MIA+bagging,2,4,0.7852449612575456,roc_auc_score,ANOVA,335005,100,Classification,0.0,19122.599908,0.0,258934.446757
45,100000,UKBB,parkinson_pvals,MIA+bagging,3,0,0.7637053547716894,roc_auc_score,ANOVA,335005,100,Classification,0.0,18888.359375,0.0,252576.72463
46,100000,UKBB,parkinson_pvals,MIA+bagging,3,1,0.7556443920714152,roc_auc_score,ANOVA,335005,100,Classification,0.0,18672.947729,0.0,244000.745836
47,100000,UKBB,parkinson_pvals,MIA+bagging,3,2,0.7652600432077493,roc_auc_score,ANOVA,335005,100,Classification,0.0,18785.522717,0.0,247919.309507
48,100000,UKBB,parkinson_pvals,MIA+bagging,3,3,0.7792218034850298,roc_auc_score,ANOVA,335005,100,Classification,0.0,18719.263368,0.0,245618.568328
49,100000,UKBB,parkinson_pvals,MIA+bagging,3,4,0.7756513092639736,roc_auc_score,ANOVA,335005,100,Classification,0.0,18405.871701,0.0,234708.647361
50,100000,UKBB,parkinson_pvals,MIA+bagging,4,0,0.7689532311318132,roc_auc_score,ANOVA,335005,100,Classification,0.0,18914.251208,0.0,245176.628496
51,100000,UKBB,parkinson_pvals,MIA+bagging,4,1,0.7561809809320176,roc_auc_score,ANOVA,335005,100,Classification,0.0,18503.757084,0.0,233527.724032
52,100000,UKBB,parkinson_pvals,MIA+bagging,4,2,0.7582989635328078,roc_auc_score,ANOVA,335005,100,Classification,0.0,18372.207209,0.0,225802.057247
53,100000,UKBB,parkinson_pvals,MIA+bagging,4,3,0.7634800889847414,roc_auc_score,ANOVA,335005,100,Classification,0.0,18971.03854,0.0,245924.362751
54,100000,UKBB,parkinson_pvals,MIA+bagging,4,4,0.7657996459879666,roc_auc_score,ANOVA,335005,100,Classification,0.0,18548.006072,0.0,232728.73093
55,100000,UKBB,skin_pvals,MIA+bagging,0,0,0.6843472889522706,roc_auc_score,ANOVA,335005,100,Classification,0.0,33889.660814,0.0,774879.249183
56,100000,UKBB,skin_pvals,MIA+bagging,0,1,0.6834722347651658,roc_auc_score,ANOVA,335005,100,Classification,0.0,34071.619136,0.0,781640.364799
57,100000,UKBB,skin_pvals,MIA+bagging,0,2,0.6851707350245511,roc_auc_score,ANOVA,335005,100,Classification,0.0,33813.068597,0.0,770571.611807
58,100000,UKBB,skin_pvals,MIA+bagging,0,3,0.6865173397064357,roc_auc_score,ANOVA,335005,100,Classification,0.0,33935.70213,0.0,776253.95629
59,100000,UKBB,skin_pvals,MIA+bagging,0,4,0.6845959392955481,roc_auc_score,ANOVA,335005,100,Classification,0.0,34116.17126,0.0,783261.364608
60,100000,UKBB,skin_pvals,MIA+bagging,1,0,0.6866247524822882,roc_auc_score,ANOVA,335005,100,Classification,0.0,34807.466957,0.0,800473.816758
61,100000,UKBB,skin_pvals,MIA+bagging,1,1,0.6837254893343987,roc_auc_score,ANOVA,335005,100,Classification,0.0,34774.190643,0.0,799436.646723
62,100000,UKBB,skin_pvals,MIA+bagging,1,2,0.685260170686705,roc_auc_score,ANOVA,335005,100,Classification,0.0,34880.038048,0.0,802007.043184
63,100000,UKBB,skin_pvals,MIA+bagging,1,3,0.6857573120701903,roc_auc_score,ANOVA,335005,100,Classification,0.0,34827.652142,0.0,800458.095365
64,100000,UKBB,skin_pvals,MIA+bagging,1,4,0.6843830615721822,roc_auc_score,ANOVA,335005,100,Classification,0.0,35030.127312,0.0,807491.452178
65,100000,UKBB,skin_pvals,MIA+bagging,2,0,0.6853692480266124,roc_auc_score,ANOVA,335005,100,Classification,0.0,34524.602979,0.0,783484.138336
66,100000,UKBB,skin_pvals,MIA+bagging,2,1,0.6867423777367497,roc_auc_score,ANOVA,335005,100,Classification,0.0,34393.347638,0.0,778221.249189
67,100000,UKBB,skin_pvals,MIA+bagging,2,2,0.6860657718093535,roc_auc_score,ANOVA,335005,100,Classification,0.0,34367.285872,0.0,775671.265851
68,100000,UKBB,skin_pvals,MIA+bagging,2,3,0.6877058549575117,roc_auc_score,ANOVA,335005,100,Classification,0.0,34577.797846,0.0,784561.319873
69,100000,UKBB,skin_pvals,MIA+bagging,2,4,0.6854967431564887,roc_auc_score,ANOVA,335005,100,Classification,0.0,34674.73804,0.0,786688.187283
70,100000,UKBB,skin_pvals,MIA+bagging,3,0,0.6868930786116789,roc_auc_score,ANOVA,335005,100,Classification,0.0,33523.906549,0.0,776192.436778
71,100000,UKBB,skin_pvals,MIA+bagging,3,1,0.6842578751209225,roc_auc_score,ANOVA,335005,100,Classification,0.0,33833.399356,0.0,789169.521715
72,100000,UKBB,skin_pvals,MIA+bagging,3,2,0.6864390361248301,roc_auc_score,ANOVA,335005,100,Classification,0.0,33782.537857,0.0,785775.630286
73,100000,UKBB,skin_pvals,MIA+bagging,4,0,0.6865286272084925,roc_auc_score,ANOVA,335005,100,Classification,0.0,34901.008079,0.0,799841.008905
74,100000,UKBB,skin_pvals,MIA+bagging,4,1,0.6839566741603232,roc_auc_score,ANOVA,335005,100,Classification,0.0,34702.189849,0.0,793347.983963
75,100000,UKBB,skin_pvals,MIA+bagging,4,2,0.6844586819185949,roc_auc_score,ANOVA,335005,100,Classification,0.0,34905.524072,0.0,797919.88109
